Day of Simulation,T_atm_pole,T_atm_eq
165,9.13107040935827,27.565535204679136
166,8.967128192734908,27.483564096367452
167,8.802306751992159,27.401153375996078
168,8.63665492728007,27.318327463640035
169,8.470221804809356,27.235110902404678
170,8.303056702306122,27.15152835115306
171,8.13520915439796,27.06760457719898
172,7.966728897935765,26.983364448967883
173,7.797665857255624,26.89883292862781
174,7.628070129385172,26.814035064692586
175,7.457991969198751,26.728995984599376
176,7.287481774525814,26.643740887262908
177,7.116590071216951,26.558295035608477
178,6.945367498171991,26.472683749085995
179,6.77386479233463,26.386932396167314
180,6.60213277365793,26.301066386828964
181,6.430222330045306,26.215111165022652
182,6.258184402271331,26.129092201135666
183,6.086069968886887,26.043034984443445
184,5.91393003111312,25.95696501555656
185,5.741815597728676,25.870907798864337
186,5.569777669954696,25.784888834977348
187,5.397867226342072,25.698933613171036
188,5.226135207665368,25.613067603832683
189,5.0546325018280065,25.527316250914005
190,4.883409928783056,25.441704964391526
191,4.712518225474193,25.356259112737096
192,4.542008030801256,25.271004015400628
193,4.371929870614835,25.185964935307418
194,4.2023341427443786,25.10116707137219
195,4.033271102064238,25.01663555103212
196,3.864790845602041,24.932395422801022
197,3.6969432976938803,24.84847164884694
198,3.529778195190647,24.764889097595322
199,3.3633450727199277,24.681672536359965
200,3.1976932480078393,24.59884662400392
201,3.0328718072650993,24.516435903632548
202,2.868929590641733,24.434464795320867
203,2.705915177754698,24.35295758887735
204,2.543876873292667,24.271938436646334
205,2.382862692702326,24.191431346351163
206,2.222920347960353,24.111460173980177
207,2.0640972334353354,24.032048616717667
208,1.9064404118437892,23.953220205921895
209,1.7499966003044607,23.87499830015223
210,1.5948121564950481,23.797406078247523
211,1.4409330649154093,23.720466532457706
212,1.2884049232613606,23.64420246163068
213,1.1372729289130978,23.56863646445655
214,0.9875818655422446,23.493790932771123
215,0.8393760898414744,23.419688044920736
216,0.6926995183806683,23.346349759190336
217,0.5475956145934928,23.273797807296745
218,0.40410737589823764,23.202053687949117
219,0.2622773209567564,23.131138660478378
220,0.12214747707526641,23.061073738537633
221,-0.016240632249227005,22.991879683875386
222,-0.1528459996332776,22.92357700018336
223,-0.28762814595834474,22.856185927020828
224,-0.4205471323656358,22.789726433817183
225,-0.5515635720908509,22.724218213954575
226,-0.6806386421353325,22.659680678932332
227,-0.8077340947701597,22.59613295261492
228,-0.9328122688697711,22.533593865565116
229,-1.0558361010717743,22.472081949464112
230,-1.1767691367596154,22.41161543162019
231,-1.295575540864876,22.352212229567563
232,-1.4122201084859576,22.293889945757023
233,-1.526668275320083,22.236665862339958
234,-1.6388861279054288,22.180556936047285
235,-1.7488404136704059,22.125579793164796
236,-1.856498550787144,22.071750724606428
237,-1.9618286378261534,22.019085681086924
238,-2.0647994632094466,21.967600268395277
239,-2.165380514459157,21.91730974277042
240,-2.263541987239094,21.868229006380453
241,-2.3592547941863646,21.82037260290682
242,-2.4524905735306337,21.773754713234684
243,-2.543221697498268,21.728389151250866
244,-2.631421280499115,21.684289359750444
245,-2.7170631870932187,21.64146840645339
246,-2.8001220397353563,21.599938980132322
247,-2.8805732262949295,21.559713386852536
248,-2.958392907349088,21.520803546325457
249,-3.033558023246842,21.48322098837658
250,-3.106046300942163,21.44697684952892
251,-3.1758362605939343,21.412081869703034
252,-3.2429072219309347,21.378546389034533
253,-3.307239310379794,21.346380344810104
254,-3.3688134629543143,21.315593268522843
255,-3.4276114339042056,21.286194283047898
256,-3.483615800121717,21.25819209993914
257,-3.536809966304455,21.231595016847773
258,-3.5871781698729635,21.20641091506352
259,-3.6347054856414864,21.182647257179255
260,-3.6793778302406412,21.16031108487968
261,-3.7211819662906116,21.139409016854692
262,-3.760105506323683,21.11994724683816
263,-3.7961369164549,21.10193154177255
264,-3.829265519799822,21.08536724010009
265,-3.859481499638303,21.070259250180847
266,-3.8867759023234036,21.056612048838296
267,-3.911140639934546,21.044429680032728
268,-3.932568492674143,21.03371575366293
269,-3.951053111006974,21.024473444496515
270,-3.9665890175417005,21.01670549122915
271,-3.979171608653921,21.01041419567304
272,-3.9887971558503352,21.005601422074832
273,-3.9954628068735722,21.002268596563212
274,-3.9991665865473784,21.000416706726313
275,-3.999907397361902,21.00004630131905
276,-3.997685019798908,21.001157490100546
277,-3.9925001123968347,21.003749943801584
278,-3.984354211555642,21.00782289422218
279,-3.9732497310815553,21.013375134459224
280,-3.9591899614717914,21.020405019264103
281,-3.94217906893952,21.028910465530238
282,-3.9222220941793235,21.038888952910337
283,-3.899324950873531,21.050337524563233
284,-3.8734944239398637,21.06325278803007
285,-3.844738167520923,21.07763091623954
286,-3.813064702716094,21.093467648641955
287,-3.7784834150565683,21.110758292471715
288,-3.741004551724206,21.1294977241379
289,-3.70063921851507,21.149680390742464
290,-3.6573993765485504,21.171300311725723
291,-3.611297838723008,21.194351080638498
292,-3.5623482659190593,21.218825867040472
293,-3.5105651629515364,21.244717418524232
294,-3.4559638742714274,21.272018062864287
295,-3.3985605794189535,21.300719710290522
296,-3.3383722882292517,21.330813855885374
297,-3.2754168357919653,21.362291582104017
298,-3.2097128771663463,21.395143561416827
299,-3.141279881853336,21.429360059073332
300,-3.070138128026361,21.46493093598682
301,-2.9963086965224335,21.501845651738783
302,-2.919813464595487,21.540093267702257
303,-2.8406750994336374,21.57966245028318
304,-2.758917051442433,21.620541474278784
305,-2.6745635472959712,21.662718226352013
306,-2.5876395827580296,21.706180208620985
307,-2.498170915275278,21.75091454236236
308,-2.4061840563447827,21.796907971827608
309,-2.3117062636580776,21.84414686817096
310,-2.2147655330241456,21.892617233487925
311,-2.115390590073611,21.942304704963195
312,-2.013610881746768,21.993194559126614
313,-1.9094565675677746,22.045271716216114
314,-1.8029585107077608,22.09852074464612
315,-1.6941482688393812,22.152925865580308
316,-1.583058084785625,22.208470957607187
317,-1.4697208769655514,22.265139561517223
318,-1.3541702296398581,22.322914885180072
319,-1.236440382959123,22.381779808520438
320,-1.1165662228177506,22.441716888591124
321,-0.994583270516471,22.502708364741764
322,-0.8705276722366744,22.564736163881662
323,-0.7444361883294572,22.62778190583527
324,-0.6163461824227898,22.691826908788606
325,-0.48629561034981794,22.75685219482509
326,-0.35432300890177526,22.822838495549114
327,-0.22046748440868047,22.88976625779566
328,-0.08476870115126367,22.95761564942437
329,0.05273313039235994,23.02636656519618
330,0.19199726546198637,23.095998632730993
331,0.33298243708881614,23.166491218544408
332,0.4756468683237971,23.2378234341619
333,0.6199482846170081,23.309974142308505
334,0.7658439263444974,23.382921963172247
335,0.9132905614789575,23.45664528073948
336,1.0622444984002257,23.531122249200113
337,1.212661598842117,23.60633079942106
338,1.3644972909714879,23.682248645485743
339,1.5177065825958937,23.758853291297946
340,1.6722440744956835,23.83612203724784
341,1.82806397387683,23.914031986938415
342,1.9851201079402632,23.99256005397013
343,2.1433659375639253,24.071682968781964
344,2.302754571093268,24.151377285546634
345,2.4632387782362786,24.23161938911814
346,2.624771004058865,24.312385502029432
347,2.7873033830763485,24.393651691538174
348,2.950787753437106,24.475393876718552
349,3.115175671193902,24.55758783559695
350,3.2804184246589476,24.640209212329474
351,3.446467048838119,24.723233524419058
352,3.6132723399405005,24.80663616997025
353,3.7807848699583326,24.890392434979166
354,3.9489550013138075,24.974477500656903
355,4.11773290156756,25.058866450783782
356,4.287068558185222,25.14353427909261
357,4.45691179335719,25.228455896678597
358,4.627212278867349,25.313606139433674
359,4.797919551006473,25.398959775503236
360,4.968983025525645,25.484491512762823
361,5.140352012625533,25.570176006312767
362,5.311975731976793,25.655987865988397
363,5.4838033277674585,25.74190166388373
364,5.655783883772542,25.82789194188627
365,5.827866438441648,25.913933219220823
366,6.000000000000006,26.000000000000004
367,6.172133561558339,26.08606678077917
368,6.344216116227462,26.172108058113732
369,6.516196672232528,26.258098336116262
370,6.688024268023201,26.3440121340116
371,6.859647987374462,26.429823993687233
372,7.031016974474349,26.515508487237174
373,7.202080448993523,26.60104022449676
374,7.372787721132647,26.686393860566323
375,7.543088206642814,26.771544103321407
376,7.712931441814773,26.856465720907387
377,7.882267098432443,26.94113354921622
378,8.051044998686187,27.025522499343094
379,8.219215130041654,27.109607565020827
380,8.386727660059496,27.193363830029746
381,8.553532951161868,27.276766475580935
382,8.719581575341047,27.359790787670523
383,8.884824328806085,27.44241216440304
384,9.049212246562881,27.52460612328144
385,9.212696616923639,27.60634830846182
386,9.37522899594114,27.687614497970568
387,9.536761221763715,27.76838061088186
388,9.697245428906735,27.848622714453366
389,9.856634062436068,27.928317031218036
390,10.014879892059733,28.007439946029866
391,10.171936026123166,28.08596801306158
392,10.327755925504313,28.163877962752156
393,10.482293417404101,28.24114670870205
394,10.635502709028508,28.317751354514254
395,10.787338401157879,28.39366920057894
396,10.93775550159977,28.468877750799884
397,11.086709438521044,28.543354719260524
398,11.234156073655498,28.61707803682775
399,11.380051715382995,28.6900258576915
400,11.52435313167619,28.762176565838097
401,11.667017562911173,28.833508781455585
402,11.808002734538,28.904001367269
403,11.947266869607635,28.97363343480382
404,12.084768701151253,29.042384350575627
405,12.220467484408676,29.110233742204336
406,12.354323008901765,29.177161504450883
407,12.486295610349815,29.243147805174907
408,12.616346182422784,29.308173091211394
409,12.744436188329454,29.372218094164726
410,12.870527672236673,29.435263836118335
411,12.994583270516468,29.497291635258236
412,13.116566222817747,29.558283111408873
413,13.23644038295912,29.61822019147956
414,13.354170229639855,29.677085114819928
415,13.469720876965548,29.734860438482773
416,13.583058084785623,29.79152904239281
417,13.694148268839378,29.84707413441969
418,13.802958510707752,29.901479255353877
419,13.909456567567776,29.954728283783886
420,14.01361088174676,30.00680544087338
421,14.115390590073613,30.057695295036808
422,14.214765533024138,30.107382766512067
423,14.311706263658081,30.15585313182904
424,14.406184056344776,30.20309202817239
425,14.49817091527528,30.24908545763764
426,14.587639582758028,30.293819791379015
427,14.674563547295968,30.337281773647984
428,14.758917051442431,30.379458525721216
429,14.840675099433636,30.42033754971682
430,14.919813464595485,30.459906732297743
431,14.996308696522432,30.498154348261217
432,15.07013812802636,30.53506906401318
433,15.141279881853336,30.570639940926668
434,15.209712877166345,30.604856438583173
435,15.275416835791964,30.637708417895983
436,15.33837228822925,30.669186144114626
437,15.398560579418952,30.699280289709478
438,15.455963874271424,30.727981937135713
439,15.510565162951538,30.755282581475768
440,15.562348265919054,30.781174132959528
441,15.611297838723008,30.805648919361502
442,15.657399376548549,30.828699688274273
443,15.700639218515072,30.850319609257536
444,15.741004551724204,30.8705022758621
445,15.778483415056568,30.889241707528285
446,15.813064702716092,30.906532351358045
447,15.844738167520923,30.92236908376046
448,15.873494423939862,30.93674721196993
449,15.899324950873531,30.949662475436767
450,15.922222094179322,30.96111104708966
451,15.942179068939518,30.97108953446976
452,15.95918996147179,30.979594980735897
453,15.973249731081555,30.986624865540776
454,15.984354211555642,30.99217710577782
455,15.992500112396835,30.996250056198416
456,15.997685019798908,30.998842509899454
457,15.999907397361902,30.99995369868095
458,15.999166586547378,30.999583293273687
459,15.995462806873574,30.997731403436788
460,15.988797155850337,30.994398577925168
461,15.979171608653921,30.98958580432696
462,15.966589017541702,30.98329450877085
463,15.951053111006976,30.97552655550349
464,15.932568492674143,30.96628424633707
465,15.911140639934548,30.955570319967272
466,15.886775902323405,30.943387951161704
467,15.859481499638303,30.929740749819153
468,15.829265519799824,30.914632759899913
469,15.7961369164549,30.89806845822745
470,15.760105506323685,30.88005275316184
471,15.721181966290613,30.860590983145308
472,15.679377830240643,30.83968891512032
473,15.63470548564149,30.817352742820745
474,15.587178169872963,30.79358908493648
475,15.536809966304457,30.76840498315223
476,15.483615800121717,30.74180790006086
477,15.427611433904211,30.713805716952105
478,15.368813462954314,30.684406731477157
479,15.307239310379796,30.6536196551899
480,15.242907221930937,30.621453610965467
481,15.175836260593943,30.58791813029697
482,15.106046300942163,30.55302315047108
483,15.03355802324684,30.51677901162342
484,14.958392907349094,30.479196453674547
485,14.880573226294931,30.440286613147464
486,14.800122039735358,30.400061019867678
487,14.717063187093215,30.35853159354661
488,14.631421280499113,30.315710640249556
489,14.543221697498272,30.271610848749134
490,14.452490573530637,30.22624528676532
491,14.359254794186366,30.179627397093185
492,14.263541987239098,30.131770993619547
493,14.165380514459166,30.082690257229583
494,14.064799463209445,30.032399731604723
495,13.961828637826157,29.98091431891308
496,13.856498550787148,29.928249275393576
497,13.748840413670415,29.874420206835207
498,13.638886127905426,29.81944306395271
499,13.526668275320088,29.763334137660042
500,13.412220108485965,29.70611005424298
501,13.295575540864885,29.647787770432444
502,13.176769136759622,29.588384568379812
503,13.055836101071773,29.527918050535884
504,12.932812268869773,29.466406134434887
505,12.807734094770163,29.40386704738508
506,12.680638642135339,29.340319321067668
507,12.55156357209085,29.275781786045425
508,12.420547132365636,29.210273566182817
509,12.28762814595835,29.143814072979175
510,12.152845999633286,29.076422999816643
511,12.016240632249223,29.00812031612461
512,11.877852522924734,28.938926261462367
513,11.737722679043255,28.86886133952163
514,11.595892624101763,28.797946312050883
515,11.452404385406512,28.726202192703255
516,11.30730048161934,28.653650240809668
517,11.160623910158538,28.580311955079267
518,11.012418134457755,28.506209067228877
519,10.862727071086907,28.431363535543454
520,10.711595076738632,28.355797538369316
521,10.559066935084601,28.2795334675423
522,10.405187843504953,28.202593921752477
523,10.250003399695547,28.125001699847772
524,10.09355958815621,28.046779794078105
525,9.93590276656467,27.967951383282333
526,9.777079652039657,27.888539826019827
527,9.617137307297671,27.808568653648834
528,9.456123126707332,27.728061563353666
529,9.294084822245306,27.647042411122655
530,9.131070409358276,27.565535204679136
531,8.9671281927349,27.483564096367452
532,8.802306751992166,27.40115337599608
533,8.636654927280082,27.318327463640042
534,8.47022180480937,27.235110902404685
535,8.303056702306124,27.15152835115306
536,8.13520915439795,27.067604577198974
537,7.966728897935775,26.983364448967887
538,7.7976658572556214,26.89883292862781
539,7.628070129385174,26.814035064692586
540,7.457991969198741,26.72899598459937
541,7.287481774525807,26.643740887262904
542,7.116590071216949,26.558295035608474
543,6.945367498172002,26.472683749086002
544,6.773864792334628,26.386932396167314
545,6.6021327736579325,26.301066386828968
546,6.4302223300453125,26.215111165022655
547,6.258184402271325,26.129092201135663
548,6.086069968886885,26.04303498444344
549,5.913930031113122,25.956965015556563
550,5.741815597728683,25.87090779886434
551,5.569777669954695,25.784888834977348
552,5.397867226342075,25.698933613171036
553,5.226135207665379,25.61306760383269
554,5.0546325018280225,25.527316250914012
555,4.883409928783058,25.44170496439153
556,4.712518225474183,25.356259112737092
557,4.54200803080125,25.271004015400624
558,4.371929870614833,25.185964935307418
559,4.202334142744386,25.101167071372192
560,4.033271102064232,25.016635551032117
561,3.8647908456020392,24.93239542280102
562,3.6969432976938825,24.848471648846942
563,3.529778195190654,24.764889097595326
564,3.363345072719926,24.68167253635996
565,3.1976932480078415,24.598846624003922
566,3.032871807265106,24.51643590363255
567,2.8689295906417316,24.434464795320867
568,2.7059151777547004,24.35295758887735
569,2.5438768732926738,24.271938436646337
570,2.382862692702336,24.19143134635117
571,2.2229203479603514,24.111460173980177
572,2.0640972334353376,24.03204861671767
573,1.9064404118437794,23.95322020592189
574,1.749996600304475,23.87499830015224
575,1.5948121564950544,23.797406078247526
576,1.44093306491542,23.72046653245771
577,1.2884049232613588,23.64420246163068
578,1.1372729289131005,23.56863646445655
579,0.9875818655422508,23.493790932771127
580,0.8393760898414682,23.419688044920733
581,0.6926995183806675,23.346349759190332
582,0.5475956145934946,23.27379780729675
583,0.40410737589824297,23.20205368794912
584,0.26227732095675105,23.131138660478374
585,0.12214747707527174,23.061073738537637
586,-0.016240632249218123,22.99187968387539
587,-0.15284599963326517,22.923577000183368
588,-0.28762814595834296,22.856185927020828
589,-0.4205471323656438,22.78972643381718
590,-0.5515635720908421,22.72421821395458
591,-0.6806386421353352,22.659680678932332
592,-0.8077340947701579,22.596132952614923
593,-0.9328122688697791,22.53359386556511
594,-1.0558361010717796,22.472081949464112
595,-1.1767691367596163,22.41161543162019
596,-1.295575540864868,22.352212229567566
597,-1.4122201084859585,22.29388994575702
598,-1.5266682753200822,22.236665862339958
599,-1.6388861279054208,22.18055693604729
600,-1.7488404136704094,22.125579793164796
601,-1.8564985507871432,22.071750724606428
602,-1.9618286378261525,22.019085681086924
603,-2.0647994632094395,21.96760026839528
604,-2.1653805144591605,21.91730974277042
605,-2.2635419872390923,21.868229006380453
606,-2.359254794186363,21.82037260290682
607,-2.452490573530623,21.773754713234688
608,-2.543221697498268,21.728389151250866
609,-2.6314212804991097,21.684289359750444
610,-2.7170631870932205,21.64146840645339
611,-2.8001220397353546,21.599938980132322
612,-2.8805732262949295,21.559713386852536
613,-2.95839290734909,21.520803546325453
614,-3.0335580232468455,21.483220988376576
615,-3.106046300942161,21.44697684952892
616,-3.1758362605939343,21.412081869703034
617,-3.242907221930933,21.378546389034533
618,-3.307239310379792,21.346380344810104
619,-3.3688134629543125,21.315593268522843
620,-3.4276114339042074,21.286194283047898
621,-3.483615800121715,21.258192099939144
622,-3.536809966304453,21.231595016847773
623,-3.58717816987296,21.206410915063522
624,-3.634705485641488,21.182647257179255
625,-3.6793778302406412,21.16031108487968
626,-3.7211819662906116,21.139409016854692
627,-3.7601055063236792,21.11994724683816
628,-3.7961369164549,21.10193154177255
629,-3.8292655197998204,21.08536724010009
630,-3.8594814996383047,21.070259250180847
631,-3.8867759023234036,21.056612048838296
632,-3.911140639934546,21.044429680032728
633,-3.932568492674143,21.03371575366293
634,-3.951053111006976,21.02447344449651
635,-3.9665890175417005,21.01670549122915
636,-3.979171608653921,21.01041419567304
637,-3.988797155850337,21.005601422074832
638,-3.9954628068735722,21.002268596563212
639,-3.9991665865473784,21.000416706726313
640,-3.999907397361902,21.00004630131905
641,-3.997685019798908,21.001157490100546
642,-3.9925001123968347,21.003749943801584
643,-3.984354211555644,21.00782289422218
644,-3.9732497310815553,21.013375134459224
645,-3.9591899614717914,21.020405019264103
646,-3.9421790689395184,21.02891046553024
647,-3.9222220941793253,21.038888952910337
648,-3.899324950873531,21.050337524563233
649,-3.8734944239398654,21.063252788030066
650,-3.844738167520923,21.07763091623954
651,-3.813064702716094,21.093467648641955
652,-3.77848341505657,21.110758292471715
653,-3.741004551724208,21.129497724137895
654,-3.7006392185150716,21.149680390742464
655,-3.6573993765485504,21.171300311725723
656,-3.6112978387230115,21.194351080638494
657,-3.562348265919061,21.21882586704047
658,-3.510565162951538,21.244717418524232
659,-3.455963874271429,21.272018062864284
660,-3.398560579418959,21.300719710290522
661,-3.338372288229259,21.33081385588537
662,-3.2754168357919635,21.362291582104017
663,-3.20971287716635,21.395143561416823
664,-3.1412798818533467,21.429360059073325
665,-3.070138128026354,21.46493093598682
666,-2.9963086965224317,21.501845651738783
667,-2.919813464595485,21.540093267702257
668,-2.8406750994336463,21.579662450283177
669,-2.7589170514424257,21.620541474278788
670,-2.6745635472959677,21.662718226352016
671,-2.5876395827580314,21.706180208620985
672,-2.498170915275283,21.75091454236236
673,-2.406184056344779,21.79690797182761
674,-2.311706263658081,21.84414686817096
675,-2.2147655330241456,21.892617233487925
676,-2.1153905900736074,21.942304704963195
677,-2.013610881746766,21.993194559126618
678,-1.9094565675677755,22.045271716216114
679,-1.8029585107077617,22.09852074464612
680,-1.6941482688393767,22.15292586558031
681,-1.5830580847856277,22.208470957607187
682,-1.4697208769655585,22.26513956151722
683,-1.3541702296398643,22.32291488518007
684,-1.2364403829591248,22.381779808520438
685,-1.1165662228177515,22.441716888591124
686,-0.9945832705164799,22.50270836474176
687,-0.8705276722366708,22.564736163881665
688,-0.744436188329459,22.62778190583527
689,-0.6163461824227916,22.691826908788606
690,-0.4862956103498268,22.756852194825086
691,-0.3543230089017779,22.82283849554911
692,-0.22046748440868313,22.889766257795657
693,-0.08476870115127255,22.957615649424362
694,0.05273313039235106,23.026366565196177
695,0.19199726546198548,23.095998632730993
696,0.3329824370888135,23.166491218544408
697,0.4756468683237882,23.237823434161893
698,0.6199482846170135,23.309974142308505
699,0.7658439263445027,23.38292196317225
700,0.9132905614789415,23.456645280739473
701,1.0622444984002088,23.531122249200106
702,1.2126615988421223,23.606330799421062
703,1.364497290971494,23.682248645485746
704,1.517706582595892,23.758853291297946
705,1.6722440744956648,23.836122037247833
706,1.8280639738768354,23.91403198693842
707,1.9851201079402685,23.992560053970134
708,2.143365937563923,24.07168296878196
709,2.302754571093274,24.151377285546637
710,2.463238778236285,24.231619389118144
711,2.624771004058863,24.312385502029432
712,2.7873033830763463,24.393651691538174
713,2.950787753437112,24.475393876718556
714,3.115175671193908,24.557587835596955
715,3.280418424658937,24.64020921232947
716,3.446467048838134,24.72323352441907
717,3.613272339940498,24.80663616997025
718,3.780784869958339,24.89039243497917
719,3.9489550013137964,24.9744775006569
720,4.117732901567559,25.05886645078378
721,4.2870685581852195,25.14353427909261
722,4.456911793357179,25.22845589667859
723,4.627212278867336,25.31360613943367
724,4.79791955100647,25.398959775503236
725,4.9689830255256435,25.484491512762823
726,5.140352012625522,25.57017600631276
727,5.3119757319767995,25.6559878659884
728,5.483803327767456,25.741901663883727
729,5.65578388377253,25.827891941886264
730,5.827866438441636,25.91393321922082
731,6.000000000000012,26.000000000000007
732,6.172133561558336,26.08606678077917
733,6.344216116227442,26.17210805811372
734,6.516196672232517,26.25809833611626
735,6.688024268023208,26.344012134011603
736,6.859647987374468,26.429823993687233
737,7.03101697447433,26.515508487237163
738,7.202080448993538,26.60104022449677
739,7.372787721132653,26.686393860566326
740,7.543088206642812,26.771544103321407
741,7.712931441814771,26.856465720907387
742,7.882267098432449,26.941133549216225
743,8.051044998686194,27.025522499343097
744,8.21921513004165,27.109607565020827
745,8.386727660059492,27.193363830029746
746,8.553532951161873,27.27676647558094
747,8.719581575341053,27.359790787670526
748,8.884824328806083,27.44241216440304
749,9.049212246562895,27.524606123281448
750,9.212696616923644,27.606348308461822
751,9.375228995941129,27.687614497970564
