Day of Simulation,T_atm_pole,T_atm_eq
170,-2.5805049415294943,11.151528351153061
171,-2.747667557930806,11.067604577198981
172,-2.9154628828861533,10.983364448967883
173,-3.0838409920594443,10.898832928627812
174,-3.2527517884230477,10.814035064692586
175,-3.4221450171026184,10.728995984599376
176,-3.5919702802687072,10.643740887262906
177,-3.76217705207072,10.558295035608475
178,-3.932714693608831,10.472683749085995
179,-4.103532467939343,10.386932396167316
180,-4.274579555109193,10.301066386828966
181,-4.445805067214968,10.215111165022654
182,-4.617158063482094,10.129092201135665
183,-4.788587565359688,10.043034984443443
184,-4.960042571626606,9.95696501555656
185,-5.1314720735042005,9.870907798864337
186,-5.302825069771331,9.784888834977348
187,-5.474050581877107,9.698933613171036
188,-5.645097669046961,9.613067603832684
189,-5.815915443377473,9.527316250914003
190,-5.986453084915574,9.441704964391528
191,-6.156659856717588,9.356259112737096
192,-6.326485119883675,9.271004015400628
193,-6.495878348563247,9.185964935307418
194,-6.664789144926854,9.101167071372188
195,-6.833167254100146,9.016635551032119
196,-7.000962579055493,8.93239542280102
197,-7.168125195456804,8.84847164884694
198,-7.3346053664531885,8.764889097595324
199,-7.500353557417059,8.681672536359963
200,-7.665320450622298,8.598846624003919
201,-7.829456959858188,8.51643590363255
202,-7.992714244974706,8.434464795320867
203,-8.155043726354892,8.352957588877349
204,-8.316397099310072,8.271938436646334
205,-8.476726348393566,8.191431346351163
206,-8.635983761628687,8.111460173980177
207,-8.794121944646857,8.032048616717667
208,-8.951093834731553,7.953220205921895
209,-9.106852714764033,7.87499830015223
210,-9.261352227066595,7.7974060782475245
211,-9.414546387139385,7.720466532457705
212,-9.566389597286584,7.64420246163068
213,-9.716836660127997,7.568636464456549
214,-9.865842791992002,7.493790932771122
215,-10.013363636185924,7.419688044920737
216,-10.15935527613988,7.346349759190334
217,-10.303774248420204,7.273797807296747
218,-10.446577555608611,7.202053687949119
219,-10.587722679043244,7.131138660478378
220,-10.727167591417885,7.061073738537633
221,-10.864870769235528,6.9918796838753865
222,-11.00079120511273,6.923577000183361
223,-11.134888419930947,6.856185927020828
224,-11.267122474831389,6.789726433817182
225,-11.397453983049756,6.7242182139545745
226,-11.525844121587387,6.659680678932334
227,-11.652254642715365,6.59613295261492
228,-11.776647885308128,6.5335938655651145
229,-11.898986786003281,6.472081949464113
230,-12.019234890184272,6.411615431620192
231,-12.137356362782684,6.352212229567562
232,-12.253315998896916,6.293889945757021
233,-12.367079234224194,6.236665862339958
234,-12.47861215530269,6.180556936047285
235,-12.587881509560816,6.125579793164797
236,-12.694854715170706,6.071750724606428
237,-12.799499870702865,6.019085681086923
238,-12.90178576457931,5.967600268395277
239,-13.00168188432217,5.9173097427704215
240,-13.099158425595258,5.868229006380453
241,-13.19418630103568,5.820372602906818
242,-13.2867371488731,5.773754713234683
243,-13.376783341333885,5.728389151250866
244,-13.464297992827882,5.6842893597504425
245,-13.549254967915136,5.641468406453391
246,-13.631628889050425,5.599938980132322
247,-13.711395144103149,5.559713386852535
248,-13.788529893650457,5.520803546325456
249,-13.863010078041363,5.483220988376579
250,-13.934813424229834,5.446976849528919
251,-14.003918452374757,5.412081869703033
252,-14.070304482204907,5.378546389034533
253,-14.133951639146916,5.346380344810103
254,-14.194840860214589,5.315593268522843
255,-14.25295389965763,5.286194283047897
256,-14.308273334368293,5.258192099939142
257,-14.360782569044181,5.2315950168477725
258,-14.41046584110584,5.206410915063518
259,-14.457308225367514,5.182647257179257
260,-14.501295638459819,5.160311084879679
261,-14.542414843002941,5.139409016854694
262,-14.580653451529162,5.119947246838159
263,-14.61599993015353,5.10193154177255
264,-14.648443601991604,5.085367240100089
265,-14.677974650323234,5.0702592501808486
266,-14.704584121501485,5.056612048838298
267,-14.728263927605779,5.044429680032727
268,-14.749006848838526,5.0337157536629284
269,-14.766806535664509,5.024473444496513
270,-14.781657510692385,5.01670549122915
271,-14.793555170297756,5.0104141956730395
272,-14.802495785987322,5.005601422074832
273,-14.808476505503709,5.002268596563214
274,-14.811495353670667,5.000416706726311
275,-14.81155123297834,5.000046301319049
276,-14.808643923908496,5.001157490100546
277,-14.802774084999575,5.003749943801583
278,-14.793943252651532,5.007822894222179
279,-14.782153840670597,5.013375134459222
280,-14.767409139553983,5.020405019264104
281,-14.749713315514862,5.02891046553024
282,-14.729071409247817,5.038888952910338
283,-14.705489334435175,5.0503375245632345
284,-14.678973875994657,5.063252788030068
285,-14.649532688068868,5.0776309162395385
286,-14.61717429175719,5.093467648641953
287,-14.581908072590815,5.110758292471716
288,-14.543744277751603,5.129497724137897
289,-14.502694013035617,5.149680390742465
290,-14.45876923956225,5.171300311725725
291,-14.411982770229857,5.194351080638496
292,-14.36234826591906,5.21882586704047
293,-14.309880231444687,5.244717418524232
294,-14.254594011257728,5.272018062864286
295,-14.196505784898406,5.300719710290523
296,-14.135632562201854,5.330813855885374
297,-14.07199217825772,5.362291582104017
298,-14.00560328812525,5.395143561416827
299,-13.93648536130539,5.429360059073332
300,-13.864658675971567,5.4649309359868194
301,-13.79014431296079,5.501845651738783
302,-13.712964149526993,5.5400932677022565
303,-13.633140852858295,5.579662450283181
304,-13.55069787336024,5.620541474278784
305,-13.46565943770693,5.662718226352014
306,-13.37805054166214,5.706180208620985
307,-13.287896942672537,5.750914542362361
308,-13.195225152235194,5.796907971827609
309,-13.100062428041639,5.844146868170961
310,-13.002436765900859,5.892617233487927
311,-12.902376891443474,5.9423047049631945
312,-12.799912251609781,5.993194559126616
313,-12.69507300592394,6.045271716216113
314,-12.587890017557076,6.09852074464612
315,-12.478394844181848,6.152925865580309
316,-12.366619728621242,6.2084709576071875
317,-12.252597589294318,6.265139561517224
318,-12.136362010461777,6.3229148851800705
319,-12.017947232274192,6.381779808520438
320,-11.89738814062597,6.441716888591125
321,-11.774720256817842,6.502708364741764
322,-11.649979727031194,6.564736163881663
323,-11.523203311617129,6.627781905835271
324,-11.394428374203612,6.691826908788605
325,-11.263692870623789,6.7568521948250915
326,-11.1310353376689,6.822838495549112
327,-10.996494881668953,6.88976625779566
328,-10.860111166904689,6.957615649424368
329,-10.721924403854215,7.02636656519618
330,-10.58197533727774,7.095998632730993
331,-10.440305234144061,7.166491218544408
332,-10.296955871402231,7.237823434161898
333,-10.15196952360217,7.309974142308504
334,-10.00538895036783,7.382921963172249
335,-9.857257383726521,7.456645280739479
336,-9.707618515298405,7.531122249200113
337,-9.556516483349663,7.606330799421059
338,-9.403995859713444,7.682248645485744
339,-9.250101636582189,7.758853291297947
340,-9.094879213175549,7.836122037247842
341,-8.938374382287554,7.914031986938415
342,-8.780633316717271,7.992560053970132
343,-8.62170255558676,8.071682968781962
344,-8.461628990550569,8.151377285546634
345,-8.300459851900708,8.231619389118139
346,-8.138242694571273,8.312385502029432
347,-7.975025384046939,8.393651691538174
348,-7.810856082179332,8.475393876718552
349,-7.645783232915687,8.557587835596951
350,-7.479855547943792,8.640209212329474
351,-7.313121992257771,8.72323352441906
352,-7.14563176964854,8.80663616997025
353,-6.9774343081238595,8.890392434979166
354,-6.808579245261535,8.974477500656903
355,-6.639116413500933,9.05886645078378
356,-6.469095825376422,9.143534279092611
357,-6.298567658697605,9.228455896678595
358,-6.127582241680597,9.313606139433674
359,-5.956190038034623,9.398959775503236
360,-5.784441632008601,9.484491512762823
361,-5.612387713401865,9.570176006312767
362,-5.440079062543755,9.655987865988397
363,-5.26756653524624,9.741901663883729
364,-5.094901047734307,9.827891941886271
365,-4.922133561558352,9.913933219220823
366,-4.749315068493145,10.000000000000004
367,-4.576496575427963,10.08606678077917
368,-4.40372908925199,10.17210805811373
369,-4.2310636017400745,10.258098336116264
370,-4.058551074442552,10.344012134011601
371,-3.886242423584442,10.429823993687231
372,-3.7141885049777055,10.515508487237176
373,-3.5424400989516824,10.601040224496762
374,-3.3710478953057095,10.686393860566323
375,-3.200062478288693,10.771544103321407
376,-3.029534311609884,10.856465720907387
377,-2.859513723485365,10.941133549216222
378,-2.6900508917247707,11.025522499343094
379,-2.5211958288624556,11.109607565020827
380,-2.352998367337765,11.193363830029748
381,-2.1855081447285434,11.276766475580933
382,-2.018774589042514,11.359790787670523
383,-1.8528469040706277,11.442412164403041
384,-1.6877740548069824,11.52460612328144
385,-1.523604752939375,11.606348308461818
386,-1.360387442415026,11.68761449797057
387,-1.1981702850855989,11.768380610881858
388,-1.0370011464357307,11.848622714453368
389,-0.8769275813995472,11.928317031218034
390,-0.7179968202690339,12.007439946029866
391,-0.5602557546987523,12.085968013061583
392,-0.4037509238107564,12.163877962752156
393,-0.2485285004041174,12.24114670870205
394,-0.09463427727286217,12.317751354514254
395,0.05788634636335804,12.39366920057894
396,0.2089883783120986,12.468877750799885
397,0.3586272467402233,12.543354719260522
398,0.5067588133815255,12.617078036827749
399,0.6533393866158721,12.690025857691499
400,0.7983257344159165,12.762176565838095
401,0.9416750971577486,12.833508781455587
402,1.083345200291426,12.904001367269
403,1.2232942668679097,12.973633434803817
404,1.3614810299183764,13.042384350575627
405,1.4978647446826487,13.110233742204338
406,1.6324052006825864,13.177161504450883
407,1.7650627336374864,13.243147805174907
408,1.895798237217306,13.308173091211392
409,2.0245731746308238,13.372218094164726
410,2.151349590044891,13.435263836118336
411,2.2760901198315366,13.497291635258234
412,2.398758003639665,13.558283111408873
413,2.5193170952878874,13.61822019147956
414,2.637731873475471,13.677085114819928
415,2.7539674523080135,13.734860438482773
416,2.8679895916349376,13.791529042392812
417,2.979764707195542,13.847074134419689
418,3.089259880570766,13.901479255353877
419,3.1964428689376394,13.954728283783888
420,3.301282114623473,14.00680544087338
421,3.4037467544571745,14.057695295036806
422,3.5038066289145493,14.10738276651207
423,3.6014322910553416,14.15585313182904
424,3.696595015248885,14.203092028172389
425,3.7892668056862386,14.24908545763764
426,3.879420404675836,14.293819791379015
427,3.9670293007206254,14.337281773647984
428,4.052067736373938,14.379458525721216
429,4.134510715871992,14.420337549716818
430,4.21433401254069,14.459906732297743
431,4.291514175974487,14.498154348261217
432,4.3660285389852636,14.535069064013179
433,4.437855224319089,14.570639940926668
434,4.506973151138947,14.604856438583173
435,4.573362041271416,14.637708417895983
436,4.6370024252155515,14.669186144114626
437,4.697875647912102,14.699280289709476
438,4.755963874271424,14.727981937135713
439,4.811250094458387,14.755282581475768
440,4.863718128932753,14.781174132959528
441,4.913352633243556,14.805648919361504
442,4.960139102575946,14.828699688274273
443,5.004063876049318,14.850319609257536
444,5.045114140765301,14.870502275862101
445,5.083277935604514,14.889241707528285
446,5.118544154770887,14.906532351358045
447,5.150902551082567,14.922369083760461
448,5.180343739008355,14.93674721196993
449,5.206859197448874,14.949662475436766
450,5.230441272261514,14.96111104708966
451,5.251083178528559,14.971089534469758
452,5.26877900256768,14.979594980735895
453,5.2835237036842955,14.986624865540778
454,5.295313115665231,14.99217710577782
455,5.304143948013273,14.996250056198416
456,5.3100137869221955,14.998842509899454
457,5.3129210959920385,14.999953698680951
458,5.312865216684365,14.99958329327369
459,5.30984636851741,14.997731403436788
460,5.303865649001022,14.994398577925168
461,5.294925033311455,14.98958580432696
462,5.283027373706085,14.98329450877085
463,5.268176398678209,14.975526555503489
464,5.250376711852225,14.966284246337072
465,5.229633790619479,14.955570319967274
466,5.205953984515186,14.943387951161704
467,5.179344513336933,14.929740749819151
468,5.149813465005304,14.914632759899913
469,5.117369793167229,14.89806845822745
470,5.082023314542862,14.880052753161841
471,5.043784706016641,14.860590983145308
472,5.00266550147352,14.839688915120322
473,4.958678088381216,14.817352742820745
474,4.911835704119539,14.793589084936482
475,4.862152432057881,14.768404983152228
476,4.809643197381991,14.74180790006086
477,4.754323762671334,14.713805716952105
478,4.696210723228287,14.684406731477157
479,4.635321502160617,14.653619655189898
480,4.571674345218607,14.621453610965467
481,4.505288315388464,14.587918130296972
482,4.436183287243533,14.55302315047108
483,4.364379941055059,14.51677901162342
484,4.289899756664162,14.479196453674547
485,4.212765007116849,14.440286613147466
486,4.132998752064125,14.400061019867678
487,4.0506248309288315,14.358531593546608
488,3.965667855841579,14.315710640249556
489,3.8781532043475866,14.271610848749136
490,3.788107011886802,14.22624528676532
491,3.69555616404938,14.179627397093183
492,3.6005282886089605,14.131770993619549
493,3.503051747335878,14.082690257229583
494,3.4031556275930064,14.032399731604723
495,3.300869733716568,13.98091431891308
496,3.196224578184408,13.928249275393574
497,3.0892513725745245,13.874420206835207
498,2.979982018316385,13.819443063952713
499,2.868449097237895,13.763334137660044
500,2.7546858619106214,13.706110054242982
501,2.6387262257963924,13.647787770432442
502,2.5206047531979787,13.588384568379812
503,2.400356649016977,13.527918050535886
504,2.278017748321828,13.466406134434887
505,2.1536245057290673,13.40386704738508
506,2.0272139846010924,13.34031932106767
507,1.898823846063451,13.275781786045425
508,1.7684923378450879,13.210273566182817
509,1.6362582829446506,13.143814072979175
510,1.5021610681264363,13.076422999816643
511,1.3662406322492235,13.00812031612461
512,1.2285374544315828,12.938926261462367
513,1.089092542056954,12.868861339521628
514,0.9479474186223111,12.797946312050883
515,0.8051441114339088,12.726202192703255
516,0.6607251391535862,12.65365024080967
517,0.514733499199634,12.580311955079269
518,0.3672126550057006,12.506209067228877
519,0.21820652314170114,12.431363535543454
520,0.06775946030027613,12.355797538369316
521,-0.08408374984690459,12.2795334675423
522,-0.23727790991970477,12.202593921752477
523,-0.3917774222222609,12.125001699847774
524,-0.5475363022547473,12.046779794078105
525,-0.7045081923394401,11.967951383282335
526,-0.8626463753576046,11.888539826019828
527,-1.0219037885927404,11.808568653648836
528,-1.1822330376762282,11.728061563353666
529,-1.3435864106314055,11.647042411122653
530,-1.5059158920115872,11.565535204679138
531,-1.6691731771281122,11.48356409636745
532,-1.8333096863639993,11.401153375996083
533,-1.9982765795692334,11.31832746364004
534,-2.164024770533095,11.235110902404685
535,-2.330504941529492,11.151528351153063
536,-2.4976675579308165,11.067604577198976
537,-2.665462882886142,10.983364448967889
538,-2.8338409920594465,10.898832928627812
539,-3.0027517884230455,10.814035064692586
540,-3.1721450171026295,10.72899598459937
541,-3.341970280268714,10.643740887262904
542,-3.512177052070722,10.558295035608474
543,-3.6827146936088195,10.472683749086002
544,-3.8535324679393446,10.386932396167314
545,-4.024579555109191,10.301066386828966
546,-4.195805067214962,10.215111165022657
547,-4.3671580634821,10.129092201135663
548,-4.53858756535969,10.043034984443443
549,-4.7100425716266034,9.95696501555656
550,-4.881472073504193,9.87090779886434
551,-5.052825069771333,9.784888834977348
552,-5.224050581877103,9.698933613171038
553,-5.395097669046949,9.61306760383269
554,-5.565915443377457,9.527316250914012
555,-5.736453084915572,9.44170496439153
556,-5.9066598567175985,9.356259112737092
557,-6.076485119883682,9.271004015400624
558,-6.245878348563249,9.185964935307418
559,-6.414789144926847,9.101167071372192
560,-6.583167254100152,9.016635551032115
561,-6.750962579055495,8.932395422801019
562,-6.918125195456802,8.84847164884694
563,-7.084605366453181,8.764889097595328
564,-7.250353557417061,8.681672536359963
565,-7.415320450622296,8.59884662400392
566,-7.579456959858181,8.516435903632553
567,-7.7427142449747075,8.434464795320865
568,-7.905043726354888,8.35295758887735
569,-8.066397099310064,8.271938436646337
570,-8.226726348393555,8.191431346351168
571,-8.38598376162869,8.111460173980175
572,-8.544121944646855,8.032048616717669
573,-8.701093834731564,7.953220205921889
574,-8.856852714764019,7.874998300152237
575,-9.01135222706659,7.797406078247527
576,-9.164546387139374,7.72046653245771
577,-9.316389597286586,7.644202461630679
578,-9.466836660127996,7.56863646445655
579,-9.615842791991996,7.493790932771125
580,-9.763363636185929,7.4196880449207345
581,-9.90935527613988,7.346349759190334
582,-10.053774248420204,7.273797807296747
583,-10.196577555608608,7.202053687949121
584,-10.337722679043248,7.131138660478376
585,-10.47716759141788,7.061073738537636
586,-10.61487076923552,6.991879683875391
587,-10.750791205112716,6.923577000183368
588,-10.884888419930947,6.856185927020828
589,-11.017122474831398,6.789726433817178
590,-11.147453983049747,6.724218213954579
591,-11.27584412158739,6.659680678932332
592,-11.402254642715363,6.596132952614921
593,-11.526647885308135,6.533593865565111
594,-11.648986786003286,6.47208194946411
595,-11.769234890184274,6.411615431620191
596,-11.887356362782675,6.3522122295675665
597,-12.003315998896916,6.293889945757021
598,-12.117079234224192,6.236665862339959
599,-12.228612155302681,6.18055693604729
600,-12.33788150956082,6.125579793164795
601,-12.444854715170706,6.071750724606428
602,-12.549499870702864,6.019085681086924
603,-12.651785764579303,5.96760026839528
604,-12.751681884322174,5.91730974277042
605,-12.849158425595256,5.868229006380454
606,-12.944186301035678,5.820372602906819
607,-13.036737148873089,5.7737547132346885
608,-13.126783341333885,5.728389151250866
609,-13.214297992827877,5.684289359750445
610,-13.299254967915138,5.64146840645339
611,-13.381628889050424,5.599938980132323
612,-13.461395144103149,5.559713386852535
613,-13.538529893650459,5.520803546325455
614,-13.613010078041366,5.483220988376577
615,-13.684813424229832,5.4469768495289195
616,-13.753918452374757,5.412081869703033
617,-13.820304482204905,5.3785463890345335
618,-13.883951639146915,5.346380344810104
619,-13.944840860214587,5.315593268522844
620,-14.002953899657632,5.286194283047896
621,-14.058273334368291,5.2581920999391425
622,-14.11078256904418,5.231595016847773
623,-14.160465841105836,5.20641091506352
624,-14.207308225367516,5.182647257179256
625,-14.251295638459819,5.160311084879679
626,-14.292414843002941,5.139409016854694
627,-14.330653451529159,5.11994724683816
628,-14.36599993015353,5.10193154177255
629,-14.398443601991602,5.08536724010009
630,-14.427974650323236,5.070259250180848
631,-14.454584121501485,5.056612048838298
632,-14.478263927605779,5.044429680032727
633,-14.499006848838526,5.0337157536629284
634,-14.51680653566451,5.024473444496512
635,-14.531657510692385,5.01670549122915
636,-14.543555170297756,5.0104141956730395
637,-14.552495785987324,5.0056014220748315
638,-14.558476505503709,5.002268596563214
639,-14.561495353670667,5.000416706726311
640,-14.56155123297834,5.000046301319049
641,-14.558643923908496,5.001157490100546
642,-14.552774084999575,5.003749943801583
643,-14.543943252651534,5.007822894222178
644,-14.532153840670597,5.013375134459222
645,-14.517409139553983,5.020405019264104
646,-14.49971331551486,5.028910465530241
647,-14.479071409247819,5.038888952910337
648,-14.455489334435175,5.0503375245632345
649,-14.42897387599466,5.063252788030067
650,-14.399532688068868,5.0776309162395385
651,-14.36717429175719,5.093467648641953
652,-14.331908072590817,5.110758292471715
653,-14.293744277751605,5.129497724137896
654,-14.252694013035619,5.149680390742464
655,-14.20876923956225,5.171300311725725
656,-14.16198277022986,5.194351080638494
657,-14.112348265919062,5.2188258670404695
658,-14.059880231444689,5.244717418524231
659,-14.00459401125773,5.272018062864285
660,-13.946505784898411,5.300719710290521
661,-13.885632562201861,5.330813855885371
662,-13.821992178257718,5.362291582104018
663,-13.755603288125254,5.395143561416825
664,-13.686485361305401,5.429360059073327
665,-13.61465867597156,5.464930935986823
666,-13.540144312960788,5.501845651738784
667,-13.462964149526993,5.540093267702257
668,-13.383140852858304,5.579662450283177
669,-13.300697873360233,5.620541474278787
670,-13.215659437706927,5.662718226352016
671,-13.128050541662141,5.706180208620984
672,-13.037896942672543,5.750914542362358
673,-12.94522515223519,5.79690797182761
674,-12.850062428041642,5.844146868170959
675,-12.752436765900859,5.892617233487927
676,-12.65237689144347,5.942304704963196
677,-12.54991225160978,5.993194559126617
678,-12.445073005923941,6.045271716216112
679,-12.337890017557076,6.09852074464612
680,-12.228394844181844,6.152925865580311
681,-12.116619728621243,6.208470957607187
682,-12.002597589294325,6.265139561517221
683,-11.886362010461783,6.322914885180068
684,-11.767947232274192,6.381779808520438
685,-11.64738814062597,6.441716888591124
686,-11.524720256817849,6.5027083647417605
687,-11.399979727031191,6.564736163881665
688,-11.27320331161713,6.6277819058352705
689,-11.144428374203613,6.691826908788604
690,-11.0136928706238,6.756852194825086
691,-10.881035337668902,6.822838495549111
692,-10.746494881668957,6.889766257795658
693,-10.610111166904698,6.957615649424364
694,-10.471924403854224,7.0263665651961755
695,-10.33197533727774,7.095998632730993
696,-10.190305234144065,7.166491218544406
697,-10.046955871402238,7.2378234341618946
698,-9.901969523602165,7.309974142308507
699,-9.755388950367827,7.382921963172251
700,-9.607257383726537,7.456645280739471
701,-9.457618515298423,7.531122249200104
702,-9.30651648334966,7.606330799421061
703,-9.153995859713437,7.682248645485747
704,-9.00010163658219,7.758853291297946
705,-8.844879213175567,7.836122037247833
706,-8.688374382287549,7.914031986938418
707,-8.530633316717266,7.992560053970134
708,-8.371702555586761,8.071682968781962
709,-8.211628990550562,8.151377285546637
710,-8.050459851900701,8.231619389118142
711,-7.888242694571274,8.312385502029432
712,-7.725025384046942,8.393651691538173
713,-7.560856082179327,8.475393876718556
714,-7.395783232915681,8.557587835596953
715,-7.229855547943803,8.640209212329468
716,-7.063121992257757,8.723233524419067
717,-6.895631769648544,8.806636169970249
718,-6.727434308123853,8.89039243497917
719,-6.558579245261545,8.974477500656898
720,-6.389116413500934,9.058866450783778
721,-6.219095825376424,9.14353427909261
722,-6.048567658697616,9.22845589667859
723,-5.877582241680609,9.313606139433668
724,-5.7061900380346255,9.398959775503235
725,-5.534441632008603,9.48449151276282
726,-5.362387713401875,9.57017600631276
727,-5.190079062543749,9.6559878659884
728,-5.017566535246242,9.741901663883727
729,-4.844901047734319,9.827891941886266
730,-4.672133561558364,9.913933219220818
731,-4.4993150684931384,10.000000000000007
732,-4.326496575427965,10.086066780779168
733,-4.15372908925201,10.172108058113722
734,-3.981063601740086,10.258098336116259
